time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,latitude_x,longitude_x,timezone,city,lat,lng,country,iso2,admin_name,capital,population,population_proper,latitude_y,longitude_y,_merge
2026-09-17,30.6,17.5,0.5,25,22.4,34.6,80,33.0625,-4.0,Africa/Casablanca,Missour,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,33.05,-3.9908,both
2026-09-18,29.5,16.5,0.0,17,27.5,46.1,3,33.0625,-4.0,Africa/Casablanca,Missour,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,33.05,-3.9908,both
2026-09-19,29.8,17.6,0.9,23,23.5,43.6,80,33.0625,-4.0,Africa/Casablanca,Missour,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,33.05,-3.9908,both
2026-09-20,30.8,18.3,0.0,10,22.7,34.6,3,33.0625,-4.0,Africa/Casablanca,Missour,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,33.05,-3.9908,both
2026-09-21,30.0,18.5,1.2,8,27.0,41.8,3,33.0625,-4.0,Africa/Casablanca,Missour,33.05,-3.9908,Morocco,MA,Fès-Meknès,,28408,28408,33.05,-3.9908,both
2026-09-15,38.2,24.8,0.0,5,23.2,38.5,3,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-16,34.3,21.7,0.0,0,23.9,41.4,1,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-17,29.6,17.7,0.0,0,23.4,39.2,3,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-18,31.1,17.8,0.0,3,15.6,27.7,1,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-19,34.9,19.0,0.0,5,13.6,24.5,2,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-20,34.8,23.3,0.0,3,25.0,43.9,2,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-21,32.8,20.9,0.0,3,22.2,36.4,2,31.5625,-9.0,Africa/Casablanca,Sidi Lmokhtar,31.57,-9.01,Morocco,MA,Marrakech-Safi,,27083,27083,31.57,-9.01,both
2026-09-15,33.6,21.8,0.0,0,18.4,40.7,2,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-16,30.3,18.8,0.0,0,18.0,39.2,1,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-17,28.2,17.6,0.0,3,14.7,33.1,45,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-18,30.0,16.3,0.0,18,12.9,29.9,2,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-19,34.1,18.5,0.0,5,12.7,28.4,1,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-20,35.4,22.2,0.0,1,18.8,35.6,2,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-21,34.8,20.7,0.0,0,13.7,25.9,0,33.875,-5.625,Africa/Casablanca,Douar Toulal,33.8951,-5.6021,Morocco,MA,Fès-Meknès,,26970,13852,33.8951,-5.6021,both
2026-09-15,38.6,25.5,0.0,3,18.3,35.3,3,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-16,34.7,21.4,0.0,0,12.7,23.0,0,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-17,31.9,17.7,0.0,3,11.1,19.8,3,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-18,33.3,18.8,0.0,5,7.2,14.8,1,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-19,37.4,20.5,0.0,5,8.4,18.0,3,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-20,38.1,26.6,0.3,3,16.1,29.5,2,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-21,36.8,28.1,0.9,9,18.6,37.1,80,32.4375,-6.3125,Africa/Casablanca,Oulad Yaïch,32.4167,-6.3333,Morocco,MA,Béni Mellal-Khénifra,,25785,25785,32.4167,-6.3333,both
2026-09-15,36.0,20.5,0.0,5,19.2,36.0,3,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-16,31.9,16.9,0.0,0,13.8,25.6,0,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-17,30.4,16.6,0.0,5,14.4,27.4,3,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-18,31.5,15.3,0.0,13,10.1,19.4,2,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-19,35.1,18.4,0.0,4,11.9,22.0,2,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-20,37.2,23.2,0.0,2,16.9,33.5,2,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-21,35.4,21.6,0.6,0,14.9,29.9,80,32.6875,-5.9375,Africa/Casablanca,Zawyat ech Cheïkh,32.6541,-5.9214,Morocco,MA,Béni Mellal-Khénifra,,25088,25088,32.6541,-5.9214,both
2026-09-15,33.2,25.5,0.0,5,26.1,45.0,3,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-16,30.3,20.2,0.0,0,25.0,44.6,1,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-17,25.3,16.5,0.0,0,18.3,31.7,45,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-18,27.0,16.2,0.0,8,18.1,32.8,45,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-19,31.0,19.8,0.0,10,16.8,33.1,1,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-20,33.5,24.2,0.0,4,15.2,29.9,3,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-21,31.2,23.3,0.0,3,19.2,32.4,3,31.1875,-8.875,Africa/Casablanca,Imi-n-Tanout,31.177,-8.8504,Morocco,MA,Marrakech-Safi,,25049,25049,31.177,-8.8504,both
2026-09-15,38.3,24.6,0.0,3,24.1,45.7,3,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-16,31.2,20.7,0.0,0,21.0,39.2,2,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-17,28.3,18.2,0.0,0,18.1,34.6,3,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-18,31.3,18.2,0.0,0,18.9,36.7,2,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-19,33.9,17.9,0.0,0,15.9,30.6,1,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-20,30.6,21.6,0.0,0,18.3,34.6,2,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-21,27.2,18.7,0.0,0,14.8,28.1,45,32.125,-9.0625,Africa/Casablanca,Sebt Gzoula,32.1219,-9.0889,Morocco,MA,Marrakech-Safi,,24600,24600,32.1219,-9.0889,both
2026-09-15,37.7,25.6,0.0,8,22.2,41.4,1,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-16,38.5,23.5,0.0,0,37.3,54.4,0,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-17,31.1,17.7,0.0,0,37.5,54.4,1,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-18,29.6,16.8,0.0,0,36.4,53.6,3,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-19,31.7,16.6,0.0,0,24.5,41.8,3,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-20,37.5,18.5,0.0,6,16.0,28.8,0,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
2026-09-21,38.6,25.5,0.0,20,21.3,37.8,2,26.18629,-10.559204,Africa/Casablanca,Tifariti,26.158,-10.567,Morocco,MA,Laâyoune-Sakia El Hamra,primary,3000,3000,26.158,-10.567,both
